serialNumber,status,state,internalTemp,glucoseLevel,lactateLevel,mediaLevel,phLevel,disolvedOxygen,cellsPerML,batchNumber,hoursFromStart
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,310,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,310,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,310,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,310,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,310,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,310,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,310,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16353083792,6403870.368000001,310,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.150989925116,7524547.682400001,310,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.7522320088950005,0.1368813982115,8465116.142700002,310,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.595661472473325,0.12171473178916249,9099999.853402501,310,144
1000,normal,on,38.30000000000002,4.216422615405986,1.8917886922970064,0.0,6.406482603243624,0.10541056538514967,9782499.842407688,310,156
1000,normal,on,38.40000000000002,3.5805601256494866,2.2097199371752563,0.0,6.185510609526099,0.08951400314123718,9537937.346347496,310,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,311,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,311,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.1961,630000.0,311,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19463,882000.0,311,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.192572,1234800.0,311,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1896908,1728720.0,311,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18565711999999998,2420208.0,311,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.180009968,3388291.2,311,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,6.9462435072,0.1721039552,4743607.680000001,311,96
1000,normal,on,37.90000000000001,6.596575606399999,0.7017121968000001,0.0,6.87607228752,0.14423526007999998,5573739.024000001,311,108
1000,normal,on,38.000000000000014,6.178545179599999,0.9107274102000001,0.0,6.784999546500001,0.13378449940999998,6270456.402000002,311,120
1000,normal,on,38.100000000000016,5.729162470789999,1.1354187646050002,0.0,6.6714576700395005,0.12254993168974998,6740740.632150002,311,132
1000,normal,on,38.20000000000002,5.2460760588192485,1.3769619705903753,0.0,6.533761472980463,0.08631845079194372,7246296.179561252,311,144
1000,normal,on,38.30000000000002,4.75091248654923,1.6245437567253846,0.0,6.371307097307924,0.07393936148519326,7427453.584050283,311,156
1000,normal,on,38.40000000000002,4.268128003585962,1.865935998207019,0.0,6.184713497487222,0.06186974941111154,7241767.244449026,311,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,312,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19775,450000.0,312,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.1967,630000.0,312,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19523000000000001,882000.0,312,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.193172,1234800.0,312,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1902908,1728720.0,312,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18625712,2420208.0,312,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.180609968,3388291.2,312,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1727039552,4743607.680000001,312,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.830612713920001,0.16203083792,6403870.368000001,312,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.732592564152001,0.124408099508,7524547.682400001,312,120
1000,normal,on,38.100000000000016,5.500337754067999,1.249831122966,0.0,6.607609451855401,0.1109266182437,8088888.758580001,312,132
1000,normal,on,38.20000000000002,4.947597022231699,1.52620148888415,0.0,6.454989302966986,0.09710809994779249,8291110.977544501,312,144
1000,normal,on,38.30000000000002,4.408674808691306,1.7956625956543464,0.0,6.275423043401552,0.08363504460928267,8083833.203105889,312,156
1000,normal,on,38.40000000000002,3.8832256504894236,2.0583871747552878,0.0,6.069584325926023,0.0704988156542356,7881737.373028242,312,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,313,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19775,450000.0,313,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.1967,630000.0,313,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19523000000000001,882000.0,313,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.193172,1234800.0,313,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1902908,1728720.0,313,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18625712,2420208.0,313,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.180609968,3388291.2,313,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1727039552,4743607.680000001,313,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16203083792,6403870.368000001,313,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.124408099508,7524547.682400001,313,120
1000,normal,on,38.100000000000016,5.500337754067999,1.249831122966,0.0,6.753486100175401,0.1109266182437,8088888.758580001,313,132
1000,normal,on,38.20000000000002,4.947597022231699,1.52620148888415,0.0,6.600865951286986,0.0694710633559775,8291110.977544501,313,144
1000,normal,on,38.30000000000002,4.381037772099491,1.8094811139502538,0.0,6.05802161710191,0.05530708210267231,8498388.751983114,313,156
1000,normal,on,38.40000000000002,3.856970465727199,2.0715147671364,0.0,5.85087014038827,0.04220539944336501,7861009.5955843795,313,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,314,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19775,450000.0,314,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.1967,630000.0,314,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19523000000000001,882000.0,314,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.193172,1234800.0,314,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1845284,1728720.0,314,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.08782832,0.18049472,2420208.0,314,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,6.980488128,0.174847568,3388291.2,314,84
1000,normal,on,37.80000000000001,7.018982575999999,0.490508712,0.0,6.9314372568,0.1682121644,3981242.16,314,96
1000,normal,on,37.90000000000001,6.707118606799999,0.6464406966,0.0,6.86679318714,0.16041556517,4677959.538000001,314,108
1000,normal,on,38.000000000000014,6.340678442989999,0.8296607785050001,0.0,6.7838271092895,0.15125456107475,5496602.457150001,314,120
1000,normal,on,38.100000000000016,5.928433258703749,1.0357833706481252,0.0,6.473092098095062,0.14094843146759375,6183677.764293751,314,132
1000,normal,on,38.20000000000002,5.48526968559603,1.2573651572019846,0.0,6.347355582374863,0.10771116348451484,6647453.596615782,314,144
1000,normal,on,38.30000000000002,5.053185201816005,1.4734073990919976,0.0,5.905333362647264,0.0969090513900142,6481267.256700387,314,156
1000,normal,on,38.40000000000002,4.675111278508482,1.6624443607457589,0.0,5.406600054423536,0.08745720330732613,5671108.849612839,314,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,315,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1955,0.19925,450000.0,315,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1919,0.19820000000000002,630000.0,315,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18536,0.19673000000000002,882000.0,315,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.153392,0.194672,1234800.0,315,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1369736,0.1860284,1728720.0,315,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.11248784,0.18199472,2420208.0,315,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.076707776,0.176347568,3388291.2,315,84
1000,normal,on,37.80000000000001,6.979452512,0.510273744,0.0,7.0256804016,0.16872391280000001,4574193.12,315,96
1000,normal,on,37.90000000000001,6.5677751312,0.7161124344,0.0,6.81084667128,0.15843197828000002,6175160.712,315,108
1000,normal,on,38.000000000000014,6.104638077800001,0.9476809611000001,0.0,6.71607857517,0.14685355194500002,6947055.801,315,120
1000,normal,on,38.100000000000016,5.5836088927250005,1.2081955536375002,0.0,6.59525901980625,0.133827822318125,7815437.776125,315,132
1000,normal,on,38.20000000000002,5.023502518769376,1.4882487406153126,0.0,6.446434145744719,0.11982516296923439,8401595.609334376,315,144
1000,normal,on,38.30000000000002,4.477398804162641,1.7613005979186798,0.0,5.918043966369115,0.10617257010406603,8191555.719101016,315,156
1000,normal,on,38.40000000000002,3.999558053881749,2.0002209730591263,0.0,5.718021869063203,0.07033451383299907,7167611.254213389,315,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,316,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,316,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,316,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,316,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.190556,1234800.0,316,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1819124,1728720.0,316,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.17787872,2420208.0,316,72
1000,normal,on,37.70000000000001,7.29246608,0.35376696,0.0,7.0306697520000005,0.17243325199999998,3267280.8,316,84
1000,normal,on,37.80000000000001,6.998410807999999,0.500794596,0.0,6.9805902924000005,0.16508187019999998,4410829.08,316,96
1000,normal,on,37.90000000000001,6.6528958633999995,0.6735520683,0.0,6.91323508557,0.15644399658499997,5182724.169,316,108
1000,normal,on,38.000000000000014,6.264191550724999,0.8679042246374999,0.0,6.82644466310625,0.14672638876812497,5830564.690125,316,120
1000,normal,on,38.100000000000016,5.8268991989656245,1.0865504005171875,0.0,6.500479542951094,0.13579407997414059,6559385.276390625,316,132
1000,normal,on,38.20000000000002,5.356809920824296,1.3215950395878515,0.0,6.104001031074739,0.12404184802060739,7051339.172119922,316,144
1000,normal,on,38.30000000000002,4.898472874636501,1.550763562681749,0.0,5.948924674806563,0.11258342186591251,6875055.692816923,316,156
1000,normal,on,38.40000000000002,4.497427959222181,1.7512860203889093,0.0,5.42353886868989,0.10255729898055449,6015673.731214808,316,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,317,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,317,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,317,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,317,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,317,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,317,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.08782832,0.18775712,2420208.0,317,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.052048256,0.182109968,3388291.2,317,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,6.8972719872,0.1742039552,4743607.680000001,317,96
1000,normal,on,37.90000000000001,6.596575606399999,0.7017121968000001,0.0,6.82710076752,0.16491439016,5573739.024000001,317,108
1000,normal,on,38.000000000000014,6.1599660495199995,0.9200169752400001,0.0,6.735099069996,0.153999151238,6549143.353200002,317,120
1000,normal,on,38.100000000000016,5.66878029803,1.1656098509850001,0.0,6.6185380848975,0.14171950745075002,7367786.272350002,317,132
1000,normal,on,38.20000000000002,5.11619632760375,1.4419018361981253,0.0,6.474347901277687,0.12790490819009376,8288759.556393752,317,144
1000,normal,on,38.30000000000002,4.549797757916844,1.7251011210415785,0.0,5.956817564965213,0.11374494394792109,8495978.545303596,317,156
1000,normal,on,38.40000000000002,4.054199009440801,1.9729004952796,0.0,5.759527515437253,0.07657503781221786,7433981.227140646,317,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,318,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1955,0.19925,450000.0,318,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1919,0.19820000000000002,630000.0,318,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.172280000000001,0.19673000000000002,882000.0,318,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.140312000000001,0.194672,1234800.0,318,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.123893600000001,0.1917908,1728720.0,318,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.0994078400000005,0.18775712,2420208.0,318,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.063627776000001,0.170815664,3388291.2,318,84
1000,normal,on,37.80000000000001,6.979452512,0.510273744,0.0,7.0126004016,0.1631920088,4574193.12,318,96
1000,normal,on,37.90000000000001,6.5677751312,0.7161124344,0.0,6.940989158160001,0.15290007428000002,6175160.712,318,108
1000,normal,on,38.000000000000014,6.104638077800001,0.9476809611000001,0.0,6.846221062050001,0.14132164794500002,6947055.801,318,120
1000,normal,on,38.100000000000016,5.5836088927250005,1.2081955536375002,0.0,6.483762395958751,0.128295918318125,7815437.776125,318,132
1000,normal,on,38.20000000000002,5.049553978023125,1.4752230109884377,0.0,6.336240094859907,0.08824179971548438,8010823.720528125,318,144
1000,normal,on,38.30000000000002,4.528850436188797,1.7355747819056018,0.0,6.162682616669347,0.07522421116962617,7810553.127514922,318,156
1000,normal,on,38.40000000000002,4.047199659992044,1.9764001700039786,0.0,5.965042599668949,0.03910040295486966,7224761.642951303,318,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,319,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,319,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,319,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.175280000000001,0.19673000000000002,882000.0,319,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.143312000000001,0.194672,1234800.0,319,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.094056800000001,0.1917908,1728720.0,319,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.0695710400000005,0.18775712,2420208.0,319,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.033790976000001,0.182109968,3388291.2,319,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,6.982198886400001,0.1742039552,4743607.680000001,319,96
1000,normal,on,37.90000000000001,6.596575606399999,0.7017121968000001,0.0,6.912027666720001,0.16491439016,5573739.024000001,319,108
1000,normal,on,38.000000000000014,6.1599660495199995,0.9200169752400001,0.0,6.820025969196001,0.153999151238,6549143.353200002,319,120
1000,normal,on,38.100000000000016,5.66878029803,1.1656098509850001,0.0,6.703464984097501,0.14171950745075002,7367786.272350002,319,132
1000,normal,on,38.20000000000002,5.11619632760375,1.4419018361981253,0.0,6.559274800477688,0.12790490819009376,8288759.556393752,319,144
1000,normal,on,38.30000000000002,4.522168559395531,1.7389157203022347,0.0,6.037600084387018,0.11305421398488828,8910416.523123283,319,156
1000,normal,on,38.40000000000002,3.972692873802929,2.013653563098536,0.0,5.433504015457457,0.09931732184507322,8242135.283889037,319,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,320,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,320,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,320,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,320,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,320,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,320,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,320,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,320,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,320,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.830612713920001,0.16353083792,6403870.368000001,320,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.732592564152001,0.150989925116,7524547.682400001,320,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.606355360575001,0.1368813982115,8465116.142700002,320,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.136643751309975,0.12171473178916249,9099999.853402501,320,144
1000,normal,on,38.30000000000002,4.2770892810953365,1.8614553594523315,0.0,5.9504982153647425,0.10692723202738343,8872499.857067438,320,156
1000,normal,on,38.40000000000002,3.7595267894330693,2.1202366052834654,0.0,5.314427233779703,0.09398816973582674,7763437.374934008,320,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,321,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,321,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,321,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,321,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,321,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,321,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,321,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,321,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,321,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16353083792,6403870.368000001,321,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.150989925116,7524547.682400001,321,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.7522320088950005,0.1368813982115,8465116.142700002,321,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.595661472473325,0.12171473178916249,9099999.853402501,321,144
1000,normal,on,38.30000000000002,4.216422615405986,1.8917886922970064,0.0,6.406482603243624,0.10541056538514967,9782499.842407688,321,156
1000,normal,on,38.40000000000002,3.5805601256494866,2.2097199371752563,0.0,6.185510609526099,0.08951400314123718,9537937.346347496,321,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,322,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,322,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.1961,630000.0,322,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19463,882000.0,322,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.18845599999999998,1234800.0,322,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.18557479999999998,1728720.0,322,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.08782832,0.18154111999999997,2420208.0,322,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.052048256,0.17589396799999998,3388291.2,322,84
1000,normal,on,37.80000000000001,6.979452512,0.510273744,0.0,6.8989661328,0.1682703128,4574193.12,322,96
1000,normal,on,37.90000000000001,6.6211407176,0.6894296412,0.0,6.83002316868,0.15931251793999998,5374676.916,322,108
1000,normal,on,38.000000000000014,6.2180399489000004,0.8909800255500001,0.0,6.5627291610150005,0.14923499872249998,6046511.5305,322,120
1000,normal,on,38.100000000000016,5.764551584112501,1.1177242079437502,0.0,6.450956740220626,0.1378977896028125,6802325.471812501,322,132
1000,normal,on,38.20000000000002,5.299726010205313,1.350136994897344,0.0,6.315943040730891,0.1262771502551328,6972383.608607814,322,144
1000,normal,on,38.30000000000002,4.8232797969504455,1.5883601015247777,0.0,6.1571070305784135,0.11436599492376112,7146693.19882301,322,156
1000,normal,on,38.40000000000002,4.382567049689693,1.8087164751551539,0.0,5.976235383062898,0.0813125388792047,6610691.208911284,322,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,323,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,323,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,323,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,323,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,323,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,323,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,323,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,323,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,323,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16353083792,6403870.368000001,323,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.150989925116,7524547.682400001,323,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.7522320088950005,0.1368813982115,8465116.142700002,323,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.595661472473325,0.12171473178916249,9099999.853402501,323,144
1000,normal,on,38.30000000000002,4.216422615405986,1.8917886922970064,0.0,6.406482603243624,0.10541056538514967,9782499.842407688,323,156
1000,normal,on,38.40000000000002,3.5805601256494866,2.2097199371752563,0.0,6.185510609526099,0.08951400314123718,9537937.346347496,323,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,324,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,324,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,324,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,324,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,324,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,324,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,324,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,324,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,324,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16353083792,6403870.368000001,324,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.150989925116,7524547.682400001,324,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.7522320088950005,0.1368813982115,8465116.142700002,324,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.595661472473325,0.12171473178916249,9099999.853402501,324,144
1000,normal,on,38.30000000000002,4.216422615405986,1.8917886922970064,0.0,6.406482603243624,0.10541056538514967,9782499.842407688,324,156
1000,normal,on,38.40000000000002,3.5805601256494866,2.2097199371752563,0.0,6.185510609526099,0.08951400314123718,9537937.346347496,324,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,325,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,325,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,325,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,325,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,325,48
1000,normal,on,37.50000000000001,7.671632,0.164184,0.0,7.1612856,0.1917908,1728720.0,325,60
1000,normal,on,37.60000000000001,7.5102848,0.2448576,0.0,7.13679984,0.18775712,2420208.0,325,72
1000,normal,on,37.70000000000001,7.2843987199999995,0.35780064,0.0,7.101019776,0.182109968,3388291.2,325,84
1000,normal,on,37.80000000000001,6.968158207999999,0.515920896,0.0,7.0494276864000005,0.1742039552,4743607.680000001,325,96
1000,normal,on,37.90000000000001,6.541233516799999,0.7293832416,0.0,6.976489362240001,0.16353083792,6403870.368000001,325,108
1000,normal,on,38.000000000000014,6.039597004639999,0.98020149768,0.0,6.878469212472001,0.150989925116,7524547.682400001,325,120
1000,normal,on,38.100000000000016,5.475255928459999,1.2623720357700001,0.0,6.7522320088950005,0.1368813982115,8465116.142700002,325,132
1000,normal,on,38.20000000000002,4.868589271566499,1.5657053642167502,0.0,6.595661472473325,0.12171473178916249,9099999.853402501,325,144
1000,normal,on,38.30000000000002,4.216422615405986,1.8917886922970064,0.0,6.406482603243624,0.10541056538514967,9782499.842407688,325,156
1000,normal,on,38.40000000000002,3.5805601256494866,2.2097199371752563,0.0,6.185510609526099,0.08951400314123718,9537937.346347496,325,168
1000,normal,on,37.0,8.0,0.0,0.0,7.2,0.2,300000.0,326,0
1000,normal,on,37.1,7.97,0.015,0.0,7.1985,0.19925,450000.0,326,12
1000,normal,on,37.2,7.928,0.036000000000000004,0.0,7.1949000000000005,0.19820000000000002,630000.0,326,24
1000,normal,on,37.300000000000004,7.8692,0.0654,0.0,7.18836,0.19673000000000002,882000.0,326,36
1000,normal,on,37.400000000000006,7.78688,0.10655999999999999,0.0,7.177704,0.194672,1234800.0,326,48
